2234.4,2138.22,2211.55
2236.02,2144.09,2217.64
2237.57,2149.98,2223.73
2239.06,2155.9,2229.83
2240.49,2161.84,2235.94
2241.86,2167.8,2242.05
2243.16,2173.78,2248.17
2244.42,2179.79,2254.31
2245.67,2185.82,2260.47
2246.95,2191.89,2266.68
2248.27,2198.01,2272.93
2249.62,2204.16,2279.23
2250.95,2210.34,2285.56
2252.22,2216.55,2291.89
2253.41,2222.77,2298.22
2254.47,2229,2304.54
2255.45,2235.25,2310.85
2256.41,2241.52,2317.2
2257.41,2247.84,2323.61
2258.52,2254.23,2330.09
2259.77,2260.68,2336.68
2261.1,2267.19,2343.33
2262.46,2273.76,2350.04
2263.8,2280.37,2356.77
2265.06,2286.99,2363.5
2266.28,2293.65,2370.24
2267.58,2300.38,2377.08
2269.11,2307.22,2384.1
2271,2314.23,2391.39
2273.31,2321.43,2398.97
2275.91,2328.79,2406.78
2278.65,2336.27,2414.73
2281.4,2343.82,2422.75
2284.02,2351.41,2430.77
2286.53,2359.03,2438.78
2289.01,2366.71,2446.86
2291.53,2374.48,2455.03
2294.18,2382.37,2463.36
2296.93,2390.39,2471.84
2299.65,2398.48,2480.37
2302.24,2406.59,2488.89
2304.58,2414.68,2497.31
2306.62,2422.73,2505.61
2308.45,2430.76,2513.84
2310.13,2438.8,2522.05
2311.76,2446.89,2530.3
2313.37,2455.04,2538.61
2314.96,2463.26,2546.98
2316.51,2471.53,2555.4
2318,2479.86,2563.85
2319.48,2488.25,2572.38
2320.99,2496.74,2581
2322.58,2505.35,2589.75
2324.25,2514.09,2598.65
2325.93,2522.91,2607.64
2327.53,2531.78,2616.65
2328.94,2540.64,2625.61
2330.09,2549.44,2634.49
2330.96,2558.17,2643.26
2331.58,2566.84,2651.94
2331.95,2575.43,2660.54
2332.1,2583.97,2669.08
2332.05,2592.47,2677.58
2331.91,2600.98,2686.08
2331.81,2609.58,2694.69
2331.84,2618.34,2703.45
2331.97,2627.24,2712.36
2332.08,2636.21,2721.33
2332.08,2645.19,2730.3
2332.05,2654.23,2739.35
2332.21,2663.49,2748.61
2332.56,2672.97,2758.09
2332.89,2682.53,2767.65
2333.03,2692.05,2777.18
2333.06,2701.59,2786.72
2333.12,2711.25,2796.38
2333.25,2721.06,2806.19
2333.29,2730.91,2816.04
2333.2,2740.76,2825.89
2333.22,2750.8,2835.93
2333.43,2761.1,2846.23
2333.45,2771.36,2856.49
2332.89,2781.28,2866.42
2331.73,2790.8,2876.01
2330.1,2800.02,2885.36
2328.09,2809.01,2894.56
2325.78,2817.81,2903.66
2323.2,2826.46,2912.69
2320.4,2834.98,2921.65
2317.37,2843.36,2930.56
2314.11,2851.59,2939.41
2310.61,2859.66,2948.2
2306.86,2867.56,2956.93
2302.86,2875.27,2965.62
2298.62,2882.79,2974.26
2294.19,2890.18,2982.87
2289.64,2897.47,2991.47
2285.01,2904.73,3000.06
2280.31,2911.95,3008.66
2275.45,2919.05,3017.25
2270.34,2925.92,3025.81
2264.89,2932.46,3034.34
2259.09,2938.65,3042.83
2253.05,2944.58,3051.28
2246.88,2950.38,3059.73
2240.65,2956.11,3068.18
2234.32,2961.73,3076.64
2227.77,2967.1,3085.11
2220.94,2972.14,3093.6
2213.75,2976.74,3102.11
